,Unnamed: 0,GID_1,AREA,PM25 microgram per cubic metter,year,iso3,Province,Country name,LC_irrigated_cropland,LC_mosaic_cropland,LC_natural_Vegetation,LC_tree_broadleaved,VALUE_70,LC_tree_needleaved,LC_tree_shrub,LC_herbacious,LC_grassland,LC_sparce_vegetation,LC_urban_areas,LC_water_bodies,LC_cropland,LC_shrubland,LC_tree_flooded,Average_wind_speed,Pop density heads per Sqkm,Average_precipitation,Maximum_temperature
83,83,IDN.14_1,12.4926976172,11.8862063431,2010.0,IDN,Kalimantan Tengah,Indonesia,12408038.3541,20774709682.7,19426231647.8,86506017129.3,0.0,0.0,1378670.92823,19094592.356,1723338.66029,1399695659.89,79480379.0126,972100871.497,6222355500.395,268496163.273,18716698654.632,1.08602781641,12.3654562995,269.967232267,30.3279235049
84,84,IDN.14_1,12.4926976172,17.1924395779,2011.0,IDN,Kalimantan Tengah,Indonesia,13373108.0039,20940288061.2,19504953757.8,86196022971.1,0.0,0.0,1378670.92823,22541269.6766,1723338.66029,1452567689.99,80100780.9303,970170732.197,6328444228.326,265049485.953,18623776234.025,1.10922392211,12.6439356102,254.097190542,29.9632002782
85,85,IDN.14_1,12.4926976172,18.443932055,2012.0,IDN,Kalimantan Tengah,Indonesia,16337250.4996,21057957624.9,19588914817.3,85933248292.2,0.0,0.0,1378670.92823,22885937.4087,1723338.66029,1521570169.94,81686252.4978,969550330.28,6411440218.198,262774678.921,18530922747.061,1.17799582754,12.9231759334,221.458553547,30.8313908206
86,86,IDN.14_1,12.4926976172,13.4743226096,2013.0,IDN,Kalimantan Tengah,Indonesia,18612057.5311,21057337223.0,19576231044.8,85892646433.4,0.0,0.0,1378670.92823,23919940.6048,1723338.66029,1563688566.8,94990426.9552,970997934.754,6433430019.499,261327074.447,18504107597.432,1.38118776078,13.2005353551,221.97620306,31.1228470097
87,87,IDN.14_1,12.4926976172,31.5741160632,2014.0,IDN,Kalimantan Tengah,Indonesia,19990728.4594,21105728572.6,19676598288.4,85581342537.8,0.0,0.0,1378670.92823,26401548.2757,1723338.66029,1650889503.01,111396611.001,978098090.035,6498020752.498999,266221356.242,18482600330.989,1.63036161335,13.4868158623,250.225396384,29.3057510431
88,88,IDN.14_1,12.4926976172,48.9768160536,2015.0,IDN,Kalimantan Tengah,Indonesia,19990728.4594,21105177104.2,19676598288.4,85581135737.1,0.0,0.0,1378670.92823,26401548.2757,1723338.66029,1650889503.01,114016085.765,977960222.942,6496297413.839001,266221356.242,18482600330.989,1.47565090403,13.7866880024,379.699819193,29.6615771905
89,89,IDN.14_1,12.4926976172,11.8640622113,2016.0,IDN,Kalimantan Tengah,Indonesia,20817931.0163,21768731422.0,19581676795.0,84999819140.2,0.0,0.0,2688408.31005,36741580.2374,1999072.84594,2573702888.82,114981155.415,978925292.592,6692964821.742001,351285352.514,17276056468.09,0.702788595271,14.0965081066,248.583129346,31.1407093185
90,90,IDN.14_1,12.4926976172,12.0921826359,2017.0,IDN,Kalimantan Tengah,Indonesia,20955798.1091,21875026950.5,19637788701.7,84775164712.5,0.0,0.0,2688408.31005,39223187.9082,1999072.84594,2631813868.45,116015158.611,979821428.695,6771962665.936999,353215491.813,17194714883.351,1.06740472879,14.4152816041,289.220208623,31.1187760779
91,91,IDN.14_1,12.4926976172,16.6007588483,2018.0,IDN,Kalimantan Tengah,Indonesia,21231532.2948,22056460044.7,19930342672.7,84197225859.4,0.0,0.0,2688408.31005,50114688.2413,1999072.84594,2694129794.41,116153025.704,979821428.695,6893906109.532,382581182.585,17073736509.404,1.0719054242,14.7441272094,291.771057024,30.7062030598
92,92,IDN.14_1,12.4926976172,28.2076484508,2019.0,IDN,Kalimantan Tengah,Indonesia,22334469.0374,22236997002.7,20087786892.7,83836496611.0,0.0,0.0,2688408.31005,53216697.8298,1999072.84594,2764442011.75,116842361.168,979890362.241,6971456349.243,393748417.103,16932491672.794,0.897454798331,15.0804430796,298.862517385,31.1873296245
93,93,IDN.14_1,12.4926976172,11.4801852275,2020.0,IDN,Kalimantan Tengah,Indonesia,23575272.8728,22406711394.0,20391232364.0,83317909541.3,0.0,0.0,2688408.31005,55767239.047,1999072.84594,2794359170.89,118772500.467,979890362.241,7066446776.202,400917505.93,16840120720.582,0.933171070932,15.4276079212,332.989707928,31.0245201669
94,94,IDN.14_1,12.4926976172,12.2072402337,2021.0,IDN,Kalimantan Tengah,Indonesia,,,,,,,,,,,,,,,,1.20684283727,,308.308303199,30.341891516
95,95,IDN.14_1,12.4926976172,12.9376147694,2022.0,IDN,Kalimantan Tengah,Indonesia,,,,,,,,,,,,,,,,1.03393602225,,264.246453408,30.6706258693
96,96,IDN.15_1,15.9177969639,12.8950081071,2007.0,IDN,Kalimantan Timur,Indonesia,9995364.22969,20008444380.8,23504202386.4,134495484135.0,0.0,0.0,11374035.1579,18680991.0776,827202.55694,404433116.797,87132002.6643,2473335645.25,4777784101.787,275734185.646528,10786652408.95,1.16378855586,13.5649309168,296.096893733,29.1884850136
97,97,IDN.15_1,15.9177969639,11.9063042654,2008.0,IDN,Kalimantan Timur,Indonesia,10408965.5082,20115980713.2,23849628387.5,133994612986.0,0.0,0.0,11787636.4364,18887791.7168,827202.55694,410292468.242,88993208.4174,2447003030.52,4874360000.306001,275803119.192528,10755494445.97,1.06765013624,14.0876250425,215.038779292,29.6215215259
98,98,IDN.15_1,15.9177969639,26.0202929926,2009.0,IDN,Kalimantan Timur,Indonesia,10684699.6938,19922966783.3,23901052813.1,134042315001.0,0.0,0.0,12408038.3541,19163525.9024,827202.55694,418702360.904,91336948.9954,2445072891.22,4942466344.172001,278008992.678528,10769074354.61,1.05380926431,14.6236067855,415.480926431,28.4327880109
99,99,IDN.15_1,15.9177969639,12.3052595253,2010.0,IDN,Kalimantan Timur,Indonesia,11787636.4364,20118324453.8,24351809273.1,133331885871.0,0.0,0.0,12408038.3541,20748997.4699,1378670.92823,432420136.64,97609901.7189,2443556353.2,5085434519.424001,280490600.348528,10666225503.36,1.13168392371,15.2088358309,255.304054496,29.3205373297
100,100,IDN.15_1,15.9177969639,13.3329706391,2011.0,IDN,Kalimantan Timur,Indonesia,11856569.9828,20155824303.0,24516767249.7,133136183533.0,0.0,0.0,13028440.2718,22058734.8517,1378670.92823,438624155.817,107398465.309,2422186953.81,5151610723.982,281524603.54552805,10595637551.84,1.04713351499,15.7811736441,294.976348774,29.0310615804
101,101,IDN.15_1,15.9177969639,13.3353648152,2012.0,IDN,Kalimantan Timur,Indonesia,11856569.9828,20252331268.0,24785401280.0,132797995554.0,0.0,0.0,13442041.5503,23023804.5015,1378670.92823,447516583.304,113464617.394,2415155732.08,5266798680.029,283868344.123528,10441846809.8,0.980035967302,16.3795831556,344.190702997,29.9686201635
102,102,IDN.15_1,15.9177969639,11.8673346842,2013.0,IDN,Kalimantan Timur,Indonesia,12339104.8077,20210833273.1,24798843321.6,132824328169.0,0.0,0.0,13648842.1895,23230605.1407,1378670.92823,458339150.091,144140045.547,2411915855.4,5321738716.527,283454742.844528,10349889458.88,1.14186049046,17.0195720539,224.328752044,30.1245133515
103,103,IDN.15_1,15.9177969639,17.7500087924,2014.0,IDN,Kalimantan Timur,Indonesia,12821639.6326,20076619658.2,24727566034.6,132971845958.0,0.0,0.0,15234313.757,24540342.5225,1378670.92823,473021995.477,170196926.09,2333124811.85,5404183238.038,292485037.424528,10351061329.17,1.22205885559,17.6893030489,279.445046322,28.3805438692
104,104,IDN.15_1,15.9177969639,25.2632599896,2015.0,IDN,Kalimantan Timur,Indonesia,12821639.6326,20076412857.6,24727566034.6,132971570224.0,0.0,0.0,15234313.757,24540342.5225,1378670.92823,473021995.477,179916556.134,2333124811.85,5395221876.998,292485037.424528,10350785594.98,1.04293623978,18.3791533701,366.466626703,28.9070790191
105,105,IDN.15_1,15.9177969639,11.8740303329,2016.0,IDN,Kalimantan Timur,Indonesia,29572491.4106,20193530952.9,24568605276.6,132720927849.0,0.0,0.0,16406184.046,25022877.3474,1447604.47464,506730499.672,189498319.086,2337329758.18,5721691152.802,296758917.302528,10246558072.81,1.38257547684,19.0966111742,159.633264305,30.3096348774
106,106,IDN.15_1,15.9177969639,11.3479255972,2017.0,IDN,Kalimantan Timur,Indonesia,32536633.9063,20132042229.5,24426188569.7,132792549804.0,0.0,0.0,16337250.4996,25022877.3474,1447604.47464,525204690.11,192531395.128,2339053096.84,5862039853.294,299860926.890528,10209265024.2,1.04436730245,19.8417536451,237.991269755,30.2593024523
107,107,IDN.15_1,15.9177969639,13.7218887094,2018.0,IDN,Kalimantan Timur,Indonesia,56663375.1504,20189257073.0,24477268327.6,132362818076.0,0.0,0.0,17853788.5206,29021023.0393,1447604.47464,558706393.666,236648864.831,2339190963.93,6133844826.805,302962936.479528,10148396702.72,0.840490463215,20.6210359841,274.927640327,29.5076730245
108,108,IDN.15_1,15.9177969639,17.4011842071,2019.0,IDN,Kalimantan Timur,Indonesia,58869248.6355,20183604522.2,24538481316.8,132149606617.0,0.0,0.0,19714994.2737,31640497.8029,1447604.47464,594069302.975,253123982.424,2307688333.22,6262819492.134,314405905.183528,10138608139.13,1.0357493188,21.4339731063,253.151498638,30.4743542234
109,109,IDN.15_1,15.9177969639,11.235337802,2020.0,IDN,Kalimantan Timur,Indonesia,60316853.1102,20213314880.7,24619340366.7,131976031947.0,0.0,0.0,20266462.645,31778364.8958,1447604.47464,603788933.019,279042995.874,2301828981.78,6307074828.933001,328399415.104528,10111448321.849998,1.16595095368,22.2741249618,258.316239782,30.4043378747
110,110,IDN.15_1,15.9177969639,11.7378802378,2021.0,IDN,Kalimantan Timur,Indonesia,,,,,,,,,,,,,,,,1.00776021798,,317.626103542,29.7056784741
111,111,IDN.15_1,15.9177969639,12.7052117776,2022.0,IDN,Kalimantan Timur,Indonesia,,,,,,,,,,,,,,,,0.988457765668,,355.17013624,29.5857111717
112,112,IDN.16_1,0.670699872074,12.4599522867,2007.0,IDN,Kepulauan Riau,Indonesia,4963215.34164,801214609.942,525549357.842,3175217014.81,0.0,0.0,620401.917705,413601.27847,0.0,21231532.2948,89475743.2423,653696820.622,1058474605.151,0.0,1982528794.795,2.56140921409,139.386657159,431.967750678,29.4210298103
113,113,IDN.16_1,0.670699872074,11.3998359926,2008.0,IDN,Kepulauan Riau,Indonesia,4963215.34164,811554641.904,530030038.359,3153365080.6,0.0,0.0,620401.917705,827202.55694,0.0,22748070.3158,93818556.6662,644735459.588,1063299953.4,0.0,1987423076.598,2.02279132791,146.424837568,220.969376694,30.0852845528
114,114,IDN.16_1,0.670699872074,18.0747279076,2009.0,IDN,Kepulauan Riau,Indonesia,4963215.34164,817000392.071,531822310.566,3141784244.8,0.0,0.0,620401.917705,827202.55694,0.0,23092738.0479,97265233.9868,641840250.639,1064954358.513,0.0,1989215348.801,3.372899729,154.190041424,182.559349593,29.1595392954
115,115,IDN.16_1,0.670699872074,9.92865662826,2010.0,IDN,Kepulauan Riau,Indonesia,4963215.34164,828788028.507,537819529.104,3115727364.26,0.0,0.0,620401.917705,827202.55694,0.0,23299538.6871,101539113.864,638186772.679,1071640912.515,0.0,1989973617.812,1.81260162602,162.35662448,147.076422764,30.1543902439
116,116,IDN.16_1,0.670699872074,14.8821082341,2011.0,IDN,Kepulauan Riau,Indonesia,5032148.88805,836646452.798,541404073.517,3098838645.39,0.0,0.0,620401.917705,827202.55694,0.0,23230605.1407,106088727.928,637359570.122,1072950649.897,0.0,1990387219.092,2.68913279133,170.696868691,424.043089431,29.211598916
117,117,IDN.16_1,0.670699872074,16.186581166,2012.0,IDN,Kepulauan Riau,Indonesia,5514683.71293,860704260.496,548504228.797,3041761668.96,0.0,0.0,620401.917705,827202.55694,0.0,23437405.78,116153025.704,636532367.565,1090046169.408,0.0,1989284282.351,1.72233062331,179.804294015,248.711924119,30.1812466125
118,118,IDN.16_1,0.670699872074,19.0389592954,2013.0,IDN,Kepulauan Riau,Indonesia,5583617.25934,872767631.118,555880118.263,3012464911.73,0.0,0.0,620401.917705,827202.55694,0.0,23506339.3264,137591358.638,634533294.719,1079568270.3530002,0.0,1990042551.354,2.5239295393,189.334229322,209.85501355,30.1939837398
119,119,IDN.16_1,0.670699872074,17.8322051442,2014.0,IDN,Kepulauan Riau,Indonesia,7858424.29093,965414317.495,608958949.0,2813040161.97,0.0,0.0,620401.917705,1102936.74259,0.0,24885010.2546,148413925.424,581523397.529,1146158076.187,0.0,2015410096.433,3.1616802168,199.998796302,134.357181572,29.2108401084
120,120,IDN.16_1,0.670699872074,20.3716415532,2015.0,IDN,Kepulauan Riau,Indonesia,7858424.29093,965414317.495,608958949.0,2813040161.97,0.0,0.0,620401.917705,1102936.74259,0.0,24885010.2546,150412998.27,581454463.982,1144503671.072,0.0,2015134362.253,2.84840108401,211.393196842,192.332520325,29.7453116531
121,121,IDN.16_1,0.670699872074,12.5618607552,2016.0,IDN,Kepulauan Riau,Indonesia,7858424.29093,963828845.927,608752148.361,2807249744.07,0.0,0.0,758269.010528,1102936.74259,0.0,24885010.2546,160201561.861,584763274.21,1139816189.916,0.0,2014169292.602,1.2489701897,222.85882248,208.568563686,30.8872628726
122,122,IDN.16_1,0.670699872074,11.9642015891,2017.0,IDN,Kepulauan Riau,Indonesia,7651623.65169,962174440.814,608890015.454,2807111876.97,0.0,0.0,758269.010528,1102936.74259,0.0,24747143.1618,171575597.019,584763274.21,1130992695.976,0.0,2013617824.231,0.995745257453,235.322593836,251.954471545,30.2308943089
123,123,IDN.16_1,0.670699872074,13.0863277177,2018.0,IDN,Kepulauan Riau,Indonesia,8340959.11581,976099017.189,611164822.486,2786914347.88,0.0,0.0,758269.010528,1723338.66029,0.0,24885010.2546,176056277.535,584763274.21,1134094705.564,0.0,2008585675.34,1.87100271003,248.994041681,236.856368564,29.9346883469
124,124,IDN.16_1,0.670699872074,16.7101535615,2019.0,IDN,Kepulauan Riau,Indonesia,8340959.11581,982854504.737,615990170.734,2773816974.06,0.0,0.0,758269.010528,2136939.93876,0.0,26263681.1828,177572815.556,585107941.942,1136369512.5949998,0.0,2004173928.373,2.14010840108,263.563342371,182.260162602,30.9319783198
125,125,IDN.16_1,0.670699872074,9.65570300266,2020.0,IDN,Kepulauan Riau,Indonesia,8272025.5694,991540131.585,624537930.489,2748656229.62,0.0,0.0,758269.010528,2136939.93876,0.0,27228750.8326,189911920.364,585107941.942,1138437518.989,0.0,1996798038.91,2.58807588076,278.293427666,151.833333333,30.7772357724
126,126,IDN.16_1,0.670699872074,10.8285820829,2021.0,IDN,Kepulauan Riau,Indonesia,,,,,,,,,,,,,,,,3.48699186992,,326.030623306,30.0010840108
127,127,IDN.16_1,0.670699872074,11.5021917229,2022.0,IDN,Kepulauan Riau,Indonesia,,,,,,,,,,,,,,,,2.15962059621,,155.591056911,30.5425474255
128,128,IDN.17_1,2.73179947895,17.103298196,2007.0,IDN,Lampung,Indonesia,34535706.7522,6714609955.32,4245892857.68,6214497076.1,0.0,206800.639235,0.0,0.0,0.0,110776209.083,81893053.137,438210554.539,15128018228.4,0.0,664864055.1400001,1.73433986102,184.331512551,342.195325332,29.2528616551
129,129,IDN.17_1,2.73179947895,16.8783183135,2008.0,IDN,Lampung,Indonesia,34535706.7522,6713300217.94,4253337680.69,6207810522.1,0.0,206800.639235,0.0,0.0,0.0,110983009.723,82444521.5083,429524927.691,15130844503.81,0.0,670516605.9460001,1.78447883765,186.897604997,335.499747315,29.7262665824
130,130,IDN.17_1,2.73179947895,16.3649095817,2009.0,IDN,Lampung,Indonesia,34259972.5666,6652776564.19,4228590537.53,6291564780.99,0.0,206800.639235,0.0,0.0,0.0,110500474.898,83685325.3437,429042392.866,15127122092.3,0.0,675755555.473,1.90027163613,189.43917452,310.614782059,28.8340366393
131,131,IDN.17_1,2.73179947895,14.9779888779,2010.0,IDN,Lampung,Indonesia,34259972.5666,6651260026.17,4231003211.65,6289565708.14,0.0,206800.639235,0.0,0.0,0.0,110500474.898,85891198.8289,429042392.866,15125054085.91,0.0,676720625.123,1.67610865445,192.168352089,289.330195831,29.6236639292
132,132,IDN.17_1,2.73179947895,16.2469909985,2011.0,IDN,Lampung,Indonesia,34122105.4738,6652569763.55,4239344170.77,6279846078.1,0.0,206800.639235,0.0,0.0,0.0,110845142.63,88855341.3246,421321835.668,15124433683.99,0.0,681959574.65,2.34344283007,194.783970932,245.417814277,28.8477826911
133,133,IDN.17_1,2.73179947895,17.3736437438,2012.0,IDN,Lampung,Indonesia,33984238.3809,6653396966.1,4247685129.88,6271298318.34,0.0,206800.639235,0.0,0.0,0.0,110845142.63,92715619.9236,417323689.976,15122434611.150002,0.0,683613979.7639999,2.52260265319,197.612276198,326.653063803,29.8545735944
134,134,IDN.17_1,2.73179947895,14.6385203831,2013.0,IDN,Lampung,Indonesia,33777437.7417,6650777491.34,4247547262.79,6277364470.43,0.0,206800.639235,0.0,0.0,0.0,110845142.63,103882854.442,417047955.79,15108165367.03,0.0,683889713.95,2.21742261529,200.414491386,210.588692356,29.560050537
135,135,IDN.17_1,2.73179947895,20.3443553611,2014.0,IDN,Lampung,Indonesia,34742507.3915,6560750279.73,4182956529.8,6452524611.86,0.0,344667.732058,0.0,0.0,0.0,110983009.723,124080383.541,379961707.821,15080040480.100002,0.0,707120319.0910001,2.26852179406,203.353904375,227.620025268,28.1198610234
136,136,IDN.17_1,2.73179947895,19.8854967261,2015.0,IDN,Lampung,Indonesia,34742507.3915,6560543479.09,4182956529.8,6452524611.86,0.0,344667.732058,0.0,0.0,0.0,110983009.723,136764156.081,379961707.821,15067563508.2,0.0,707120319.0910001,1.96858496526,206.340974166,279.532912192,29.4322425774
137,137,IDN.17_1,2.73179947895,15.37155355,2016.0,IDN,Lampung,Indonesia,34742507.3915,6560474545.54,4189574150.26,6445286589.49,0.0,551468.371293,0.0,0.0,0.0,111948079.372,137453491.545,379961707.821,15069769381.69,0.0,703742575.3169999,1.09955148452,209.380185574,237.17144662,29.1142135186
138,138,IDN.17_1,2.73179947895,13.8189472111,2017.0,IDN,Lampung,Indonesia,34466773.2058,6564334824.14,4192400425.66,6438600035.49,0.0,551468.371293,0.0,0.0,0.0,111534478.094,138280694.102,379961707.821,15069700448.14,0.0,703673641.769,2.07175615919,212.492175337,312.838218572,30.0790903348
139,139,IDN.17_1,2.73179947895,17.0653159104,2018.0,IDN,Lampung,Indonesia,34328906.113,6563921222.86,4203843394.37,6424468658.47,0.0,551468.371293,0.0,0.0,0.0,110638341.991,138280694.102,379961707.821,15069976182.33,0.0,707533920.369,2.11838281744,215.689337905,165.975173721,29.4066961466
140,140,IDN.17_1,2.73179947895,19.4577970565,2019.0,IDN,Lampung,Indonesia,34328906.113,6562473618.39,4207152204.59,6423158921.09,0.0,551468.371293,0.0,0.0,0.0,110845142.63,138694295.38,385062790.255,15064530432.169998,0.0,706706717.812,1.63272267846,218.97873586,292.945546431,30.1548325963
141,141,IDN.17_1,2.73179947895,15.5528955176,2020.0,IDN,Lampung,Indonesia,34191039.0202,6561163881.01,4196260704.26,6429983342.18,0.0,551468.371293,0.0,0.0,0.0,113809285.126,142278839.794,386441461.184,15063634296.06,0.0,705190179.791,1.52318382817,222.293326811,335.140619078,30.329311434
142,142,IDN.17_1,2.73179947895,16.0451716912,2021.0,IDN,Lampung,Indonesia,,,,,,,,,,,,,,,,1.77656348705,,255.720341124,29.5771320278
143,143,IDN.17_1,2.73179947895,15.647071535,2022.0,IDN,Lampung,Indonesia,,,,,,,,,,,,,,,,1.54232469994,,248.376689829,29.943651295
144,144,IDN.18_1,2.55779951214,11.879286891,2007.0,IDN,Maluku Utara,Indonesia,1999072.84594,716771015.588,393472682.918,26839758830.2,0.0,551468.371293,0.0,0.0,0.0,31640497.8029,29641424.957,570562963.649,173092135.0396,0.0,2891555471.32,2.2548443843,23.4281183999,274.715967524,29.5970094723
145,145,IDN.18_1,2.55779951214,12.0323090178,2008.0,IDN,Maluku Utara,Indonesia,1999072.84594,722837167.672,396919360.238,26829074130.5,0.0,551468.371293,0.0,0.0,0.0,31640497.8029,29986092.6891,568150289.525,175022274.3391,0.0,2892865208.71,2.07696887686,24.4734539555,236.815832206,29.1503247632
146,146,IDN.18_1,2.55779951214,13.060665417,2009.0,IDN,Maluku Utara,Indonesia,1999072.84594,709670860.308,398711632.445,26841068567.6,0.0,551468.371293,0.0,0.0,0.0,31640497.8029,30744361.6996,565875482.493,175022274.33920002,0.0,2893761344.81,1.59870094723,25.4861122484,291.606698241,29.4084370771
147,147,IDN.18_1,2.55779951214,10.5072562361,2010.0,IDN,Maluku Utara,Indonesia,1999072.84594,712014600.886,399952436.28,26837897624.4,0.0,551468.371293,0.0,0.0,0.0,31640497.8029,31433697.1637,563738542.554,175298008.5248,0.0,2894519613.82,2.12669147497,26.722357189,223.214411367,28.6220568336
148,148,IDN.18_1,2.55779951214,11.4004026898,2011.0,IDN,Maluku Utara,Indonesia,1999072.84594,715943813.031,399883502.734,26833830545.2,0.0,551468.371293,0.0,0.0,0.0,31640497.8029,31985165.535,562773472.905,175366942.0712,0.0,2895071082.2,0.850561569689,27.8547041084,422.937686062,29.3597834912
149,149,IDN.18_1,2.55779951214,11.8348307129,2012.0,IDN,Maluku Utara,Indonesia,1999072.84594,717184616.867,399263100.816,26833830545.2,0.0,551468.371293,0.0,0.0,0.0,31640497.8029,32743434.5455,561325868.43,175022274.33920002,0.0,2895484683.48,1.43124492558,28.9897177811,481.354668471,29.6670703654
150,150,IDN.18_1,2.55779951214,13.2706466537,2013.0,IDN,Maluku Utara,Indonesia,1999072.84594,713944740.185,401055373.023,26834519880.7,0.0,551468.371293,0.0,0.0,0.0,31640497.8029,33363836.4632,560291865.234,175229074.9784,0.0,2896449753.13,2.04420162382,30.3336507419,280.584370771,29.0929566982
